Aquitaine,Aquitaine:PN
Ar,Ar:PN
Ara,Ara:PN
Arab,Arab:A
Arab,Arab:N
Arab,Arab:PN
Arabella,Arabella:PN
Arabia,Arabia:PN
Arabian,Arabian:A
Arabian,Arabian:N
Arabians,Arabian:Npl
Arabic,Arabic:A
Arabic,Arabic:N
Arabics,Arabic:Npl
Arabist,Arabist:N
Arabists,Arabist:Npl
Arabs,Arab:Npl
Araby,Araby:PN
Aracaju,Aracaju:PN
Arachne,Arachne:PN
Arad,Arad:PN
Aragats,Aragats:PN
Aragon,Aragon:PN
Aragonese,Aragonese:A
Aragonese,Aragonese:N
Aragonese,Aragonese:Npl
Araguaia,Araguaia:PN
Arak,Arak:PN
Araks,Araks:PN
Aram,Aram:PN
Aramaean,Aramaean:A
Aramaean,Aramaean:N
Aramaeans,Aramaean:Npl
Aramaic,Aramaic:N
Aramaics,Aramaic:Npl
Aramean,Aramean:A
Aramean,Aramean:N
Arameans,Aramean:Npl
Arapaho,Arapaho:N
Arapahos,Arapaho:Npl
Ararat,Ararat:PN
Aras,Aras:PN
Araucanian,Araucanian:A
Araucanian,Araucanian:N
Araucanians,Araucanian:Npl
Arawak,Arawak:N
Arawakan,Arawakan:A
Arawakan,Arawakan:N
Arawakans,Arawakan:Npl
Arawaks,Arawak:Npl
Araxes,Araxes:PN
Arbela,Arbela:PN
Arc,Arc:PN
Arcadia,Arcadia:N
Arcadian,Arcadian:A
Arcadian,Arcadian:N
Arcadians,Arcadian:Npl
Arcadias,Arcadia:Npl
Arcady,Arcady:PN
Arch,Arch:PN
Archaean,Archaean:A
Archaeozoic,Archaeozoic:A
Archangel,Archangel:PN
Archean,Archean:A
Archeozoic,Archeozoic:A
Archer,Archer:N
Archers,Archer:Npl
Archibald,Archibald:PN
Archimedean,Archimedean:A
Archimedes,Archimedes:PN
Arcturus,Arcturus:PN
Ardabil,Ardabil:PN
Ardebil,Ardebil:PN
Arden-Arcade,Arden-Arcade:PN
Arden,Arden:PN
Ardennes,Ardennes:PN
Arecibo,Arecibo:PN
Areopagite,Areopagite:N
Areopagites,Areopagite:Npl
Areopagus,Areopagus:N
Areopaguses,Areopagus:Npl
Arequipa,Arequipa:PN
Ares,Ares:PN
Arethusa,Arethusa:N
Arethusas,Arethusa:Npl
Arezzo,Arezzo:PN
Arg,Arg:PN
Argenteuil,Argenteuil:PN
Argentina,Argentina:PN
Argentine,Argentine:A
Argentine,Argentine:N
Argentines,Argentine:Npl
Argentinian,Argentinian:N
Argentinians,Argentinian:Npl
Argive,Argive:A
Argive,Argive:N
Argives,Argive:Npl
Argo,Argo:PN
Argolis,Argolis:PN
Argonaut,Argonaut:N
Argonauts,Argonaut:Npl
Argonne,Argonne:PN
Argos,Argos:PN
Argovie,Argovie:PN
Argus-eyed,Argus-eyed:A
Argus,Argus:N
Arguses,Argus:Npl
Argyll,Argyll:PN
Argyllshire,Argyllshire:PN
Ariadne,Ariadne:PN
Arian,Arian:A
Arian,Arian:N
Arianism,Arianism:N
Arianisms,Arianism:Npl
Arians,Arian:Npl
Arica,Arica:N
Arica,Arica:PN
Aricas,Arica:Npl
Ariel,Ariel:PN
Aries,Aries:N
Arieses,Aries:Npl
Arikara,Arikara:N
Arikaras,Arikara:Npl
Arimathaea,Arimathaea:PN
Arimathea,Arimathea:PN
Ariminum,Ariminum:PN
Aristides,Aristides:PN
Aristippus,Aristippus:PN
Aristophanes,Aristophanes:PN
Aristotelian,Aristotelian:A
Aristotelian,Aristotelian:N
Aristotelianism,Aristotelianism:N
Aristotelianisms,Aristotelianism:Npl
Aristotelians,Aristotelian:Npl
Aristotle,Aristotle:PN
Arius,Arius:PN
Ariz,Ariz:PN
Arizona,Arizona:PN
Arizonan,Arizonan:A
Arizonan,Arizonan:N
Arizonans,Arizonan:Npl
Arizonian,Arizonian:A
Arizonian,Arizonian:N
Arizonians,Arizonian:Npl
Arjuna,Arjuna:PN
Ark,Ark:PN
Arkansan,Arkansan:A
Arkansan,Arkansan:N
Arkansans,Arkansan:Npl
Arkansas,Arkansas:PN
Arkhangelsk,Arkhangelsk:PN
Arlene,Arlene:PN
Arles,Arles:PN
Arlington,Arlington:PN
Armada,Armada:N
Armadas,Armada:Npl
Armageddon,Armageddon:N
Armageddons,Armageddon:Npl
Armagh,Armagh:PN
Armagnac,Armagnac:N
Armagnacs,Armagnac:Npl
Armavir,Armavir:PN
Armenia,Armenia:PN
Armenian,Armenian:A
Armenian,Armenian:N
Armenians,Armenian:Npl
ArmentiËres,ArmentiËres:PN
Armies,Army:Npl
Arminian,Arminian:A
Arminian,Arminian:N
Arminianism,Arminianism:N
Arminianisms,Arminianism:Npl
Arminians,Arminian:Npl
Arminius,Arminius:PN
Armoric,Armoric:A
Armoric,Armoric:N
Armorica,Armorica:PN
Armorican,Armorican:N
Armoricans,Armorican:Npl
Armorics,Armoric:Npl
Armstrong,Armstrong:PN
Army,Army:N
Arnhem,Arnhem:PN
Arno,Arno:PN
Arnold,Arnold:PN
Aroostook,Aroostook:PN
Arpad,Arpad:PN
Arran,Arran:PN
Artaxerxes,Artaxerxes:PN
Artemis,Artemis:PN
Artevelde,Artevelde:PN
Arthur,Arthur:PN
Arthurian,Arthurian:A
Artois,Artois:PN
Aruba,Aruba:PN
Aruban,Aruban:A
Aruban,Aruban:N
Arubans,Aruban:Npl
Arvada,Arvada:PN
Aryan,Aryan:A
Aryan,Aryan:N
Aryans,Aryan:Npl
Asa,Asa:PN
Asahikawa,Asahikawa:PN
Asansol,Asansol:PN
Ascanius,Ascanius:PN
Ascendant,Ascendant:A
Ascendant,Ascendant:N
Ascendants,Ascendant:Npl
Ascendent,Ascendent:A
Ascendent,Ascendent:N
Ascendents,Ascendent:Npl
Ascension,Ascension:N
Ascension,Ascension:PN
Ascensions,Ascension:Npl
Asclepius,Asclepius:PN
Asgard,Asgard:PN
Asgarth,Asgarth:PN
Ashanti,Ashanti:N
Ashantis,Ashanti:Npl
Asher,Asher:PN
Asheville,Asheville:PN
Ashkelon,Ashkelon:PN
Ashkenazi,Ashkenazi:N
Ashkenazic,Ashkenazic:A
Ashkenazim,Ashkenazi:Npl
Ashkhabad,Ashkhabad:PN
Ashley,Ashley:PN
Ashqelon,Ashqelon:PN
Ashton-under-Lyne,Ashton-under-Lyne:PN
Ashtoreth,Ashtoreth:PN
Ashur,Ashur:PN
Ashurbanipal,Ashurbanipal:PN
Asia,Asia:PN
Asian,Asian:A
Asian,Asian:N
Asians,Asian:Npl
Asiatic,Asiatic:A
Asiatic,Asiatic:N
Asiatics,Asiatic:Npl
Asir,Asir:PN
Askalon,Askalon:PN
Askelon,Askelon:PN
Asmara,Asmara:PN
Asmodeus,Asmodeus:PN
AsniËres-sur-Seine,AsniËres-sur-Seine:PN
Aso-san,Aso-san:PN
Aso,Aso:PN
Asoka,Asoka:PN
Aspasia,Aspasia:PN
Asperges,Asperges:N
Asperges,Asperges:Npl
Assam,Assam:PN
Assamese,Assamese:A
Assamese,Assamese:N
Assameses,Assamese:Npl
Assassin,Assassin:N
Assassins,Assassin:Npl
Assemblyman,Assemblyman:N
Assemblymans,Assemblyman:Npl
Asshur,Asshur:PN
Assiniboine,Assiniboine:PN
Assisi,Assisi:PN
Assiut,Assiut:PN
Assuan,Assuan:PN
Assumption,Assumption:N
Assumptions,Assumption:Npl
Assur,Assur:PN
Assurbanipal,Assurbanipal:PN
Assyr,Assyr:PN
Assyria,Assyria:PN
Assyrian,Assyrian:A
Assyrian,Assyrian:N
Assyrians,Assyrian:Npl
Assyriologies,Assyriology:Npl
Assyriologist,Assyriologist:N
Assyriologists,Assyriologist:Npl
Assyriology,Assyriology:N
Astarte,Astarte:PN
Asti,Asti:PN
Astor,Astor:PN
Astoria,Astoria:PN
Astraea,Astraea:PN
Astrakhan,Astrakhan:PN
Astroturf,Astroturf:PN
Asturian,Asturian:A
Asturian,Asturian:N
Asturians,Asturian:Npl
Asturias,Asturias:PN
Astyanax,Astyanax:PN
AsunciÛn,AsunciÛn:PN
Aswan,Aswan:PN
Asyut,Asyut:PN
Atabrine,Atabrine:N
Atabrines,Atabrine:Npl
Atahualpa,Atahualpa:PN
Atalanta,Atalanta:PN
Ataturk,Ataturk:PN
Atbara,Atbara:PN
Ate,Ate:PN
Aterian,Aterian:A
Athabasca,Athabasca:PN
Athabascan,Athabascan:A
Athabascan,Athabascan:N
Athabascans,Athabascan:Npl
Athabaskan,Athabaskan:A
Athabaskan,Athabaskan:N
Athabaskans,Athabaskan:Npl
Athanasian,Athanasian:A
Athanasius,Athanasius:PN
Athapascan,Athapascan:A
Athapascan,Athapascan:N
Athapascans,Athapascan:Npl
Athapaskan,Athapaskan:A
Athapaskan,Athapaskan:N
Athapaskans,Athapaskan:Npl
Athelstan,Athelstan:PN
Athena,Athena:PN
Athenaeum,Athenaeum:N
Athenaeums,Athenaeum:Npl
Athene,Athene:PN
Atheneum,Atheneum:N
Atheneums,Atheneum:Npl
Athenian,Athenian:A
Athenian,Athenian:N
Athenians,Athenian:Npl
Athens,Athens:PN
Athos,Athos:PN
AthÌnai,AthÌnai:PN
Atl,Atl:PN
Atlanta,Atlanta:PN
Atlantean,Atlantean:A
Atlantic,Atlantic:A
Atlantis,Atlantis:PN
Atlas,Atlas:N
Atlases,Atlas:Npl
Atli,Atli:PN
Atman,Atman:N
Atmans,Atman:Npl
Atreus,Atreus:PN
Atropos,Atropos:PN
Attic,Attic:A
Attic,Attic:N
Attica,Attica:PN
Atticism,Atticism:N
Atticisms,Atticism:Npl
Atticize,Atticize:V
Atticized,Atticize:Vpp
Atticized,Atticize:Vpt
Atticizes,Atticize:V3sg
Atticizing,Atticize:Ving
Attics,Attic:Npl
Attila,Attila:PN
Attn,Attn:PN
Attu,Attu:PN
Au,Au:PN
Aubervilliers,Aubervilliers:PN
Aubrey,Aubrey:PN
Aubusson,Aubusson:A
Auckland,Auckland:PN
Audrey,Audrey:PN
Aufkl‰rung,Aufkl‰rung:N
Aufkl‰rungs,Aufkl‰rung:Npl
Aug,Aug:PN
Augean,Augean:A
Augsburg,Augsburg:PN
August,August:N
Augusta,Augusta:PN
Augustan,Augustan:A
Augustan,Augustan:N
Augustans,Augustan:Npl
Augustine,Augustine:PN
Augustinian,Augustinian:A
Augustinian,Augustinian:N
Augustinianism,Augustinianism:N
Augustinianisms,Augustinianism:Npl
Augustinians,Augustinian:Npl
Augustinism,Augustinism:N
Augustinisms,Augustinism:Npl
Augusts,August:Npl
Augustus,Augustus:PN
Aurangabad,Aurangabad:PN
Aurangzeb,Aurangzeb:PN
Aurangzebe,Aurangzebe:PN
Aurangzib,Aurangzib:PN
Aurelia,Aurelia:PN
Aurelian,Aurelian:PN
Aureomycin,Aureomycin:PN
Auriga,Auriga:PN
Aurignacian,Aurignacian:A
Aurora,Aurora:N
Aurorae,Aurora:Npl
Auroras,Aurora:Npl
Aurungzeb,Aurungzeb:PN
Aus,Aus:PN
Auschwitz,Auschwitz:PN
Aussie,Aussie:A
Aussie,Aussie:N
Aussies,Aussie:Npl
Aust,Aust:PN
Austerlitz,Austerlitz:PN
Austin,Austin:A
Austin,Austin:N
Austin,Austin:PN
Austins,Austin:Npl
Austl,Austl:PN
Austral,Austral:A
Austral,Austral:PN
Australasia,Australasia:PN
Australasian,Australasian:A
Australasian,Australasian:N
Australasians,Australasian:Npl
Australia,Australia:PN
Australian,Australian:A
Australian,Australian:N
Australians,Australian:Npl
Australoid,Australoid:A
Australoid,Australoid:N
Australoids,Australoid:Npl
Austrasia,Austrasia:PN
Austria-Hungary,Austria-Hungary:PN
Austria,Austria:PN
Austrian,Austrian:A
Austrian,Austrian:N
Austrians,Austrian:Npl
Austro-,Austro-:PN
Austro-Asiatic,Austro-Asiatic:A
Austro-Asiatic,Austro-Asiatic:N
Austro-Asiatics,Austro-Asiatic:Npl
Austro-Hungarian,Austro-Hungarian:A
Austro-Hungarian,Austro-Hungarian:N
Austro-Hungarians,Austro-Hungarian:Npl
Austronesia,Austronesia:PN
Austronesian,Austronesian:A
Austronesian,Austronesian:N
Austronesians,Austronesian:Npl
Autoharp,Autoharp:N
Autoharps,Autoharp:Npl
Auvergne,Auvergne:PN
Aux,Aux:PN
Av,Av:N
Av,Av:PN
Avallon,Avallon:PN
Avalon,Avalon:PN
Ave,Ave:N
Ave,Ave:PN
Avellaneda,Avellaneda:PN
Aventine,Aventine:PN
Avernus,Avernus:N
Avernuses,Avernus:Npl
AverrhoÎs,AverrhoÎs:PN
AverroÎs,AverroÎs:PN
Aves,Ave:Npl
Avesta,Avesta:PN
Avestan,Avestan:A
Avestan,Avestan:N
Avestans,Avestan:Npl
Avicenna,Avicenna:PN
Avignon,Avignon:PN
Avon,Avon:PN
Avs,Av:Npl
Awacs,Awacs:N
Awacses,Awacs:Npl
Axminster,Axminster:N
Axminsters,Axminster:Npl
Axum,Axum:PN
Ayacucho,Ayacucho:PN
Ayesha,Ayesha:PN
Ayeshah,Ayeshah:PN
Aymara,Aymara:N
Aymaran,Aymaran:A
Aymaran,Aymaran:N
Aymarans,Aymaran:Npl
Aymaras,Aymara:Npl
Ayr,Ayr:PN
Ayrshire,Ayrshire:N
Ayrshires,Ayrshire:Npl
Ayutthaya,Ayutthaya:PN
Azazel,Azazel:PN
Azerbaijan,Azerbaijan:PN
Azerbaijani,Azerbaijani:N
Azerbaijani,Azerbaijani:Npl
Azerbaijanis,Azerbaijani:Npl
Azeri,Azeri:N
Azeris,Azeri:Npl
Azilian,Azilian:A
Azores,Azores:PN
Azrael,Azrael:PN
Aztec,Aztec:A
Aztec,Aztec:N
Aztecan,Aztecan:A
Aztecs,Aztec:Npl
AÔr,AÔr:PN
B's,B:Npl
B's,b:Npl
B-,B-:PN
B-girl,B-girl:N
B-girls,B-girl:Npl
B-horizon,B-horizon:N
B-horizons,B-horizon:Npl
B-school,B-school:N
B-schools,B-school:Npl
B.A.,B.A.:PN
B.Arch.,B.Arch.:PN
B.B.A.,B.B.A.:PN
B.C.,B.C.:PN
B.C.E.,B.C.E.:PN
B.C.L.,B.C.L.:PN
B.Ch.E.,B.Ch.E.:PN
B.D.,B.D.:PN
B.Ed.,B.Ed.:PN
B.F.A.,B.F.A.:PN
B.J.,B.J.:PN
B.L.,B.L.:PN
B.L.S.,B.L.S.:PN
B.Lit.,B.Lit.:PN
B.Litt.,B.Litt.:PN
B.Mus.,B.Mus.:PN
B.P.E.,B.P.E.:PN
B.Ph.,B.Ph.:PN
B.Pharm.,B.Pharm.:PN
B.R.E.,B.R.E.:PN
B.S.,B.S.:PN
B.S.A.,B.S.A.:PN
B.Sc.,B.Sc.:PN
B.Sc.Ed.,B.Sc.Ed.:PN
B.Th.,B.Th.:PN
B/D,B/D:PN
B/F,B/F:PN
B/L,B/L:PN
B/O,B/O:PN
B/P,B/P:PN
B/R,B/R:PN
B/W,B/W:PN
B/o,B/o:PN
B,B:A
B,B:N
B,B:PN
BA,BA:PN
BAR,BAR:PN
BASIC,BASIC:N
BASICs,BASIC:Npl
BArch,BArch:PN
BB's,BB:Npl
BB,BB:N
BB,BB:PN
BBA,BBA:PN
BBC,BBC:PN
BC,BC:PN
BCE,BCE:PN
BCL,BCL:PN
BCME,BCME:PN
BChE,BChE:PN
BD,BD:PN
BE,BE:PN
BEF,BEF:PN
BEd,BEd:PN
BFA,BFA:PN
BHA,BHA:PN
BHT,BHT:PN
BIA,BIA:PN
BJ,BJ:PN
BL,BL:PN
BLM,BLM:PN
BLS,BLS:PN
BLT,BLT:PN
BLit,BLit:PN
BLitt,BLitt:PN
BM,BM:PN
BMR,BMR:PN
BMus,BMus:PN
BO,BO:PN
BOD,BOD:PN
BOF,BOF:PN
BOP,BOP:PN
BOQ,BOQ:PN
BP,BP:PN
BPD,BPD:PN
BPE,BPE:PN
BPI,BPI:PN
BPOE,BPOE:PN
BPh,BPh:PN
BPharm,BPharm:PN
BR,BR:PN
BRE,BRE:PN
BS,BS:PN
BSA,BSA:PN
BSc,BSc:PN
BScEd,BScEd:PN
BTU,BTU:PN
BTh,BTh:PN
BVM,BVM:PN
BW,BW:PN
BWI,BWI:PN
BX,BX:PN
BYOB,BYOB:PN
Ba,Ba:PN
Baal,Baal:N
Baalbek,Baalbek:PN
Baalim,Baal:Npl
Baalism,Baalism:N
Baalisms,Baalism:Npl
Baalite,Baalite:N
Baalites,Baalite:Npl
Baals,Baal:Npl
Bab,Bab:N
Bab,Bab:PN
Babar,Babar:PN
Babbitt,Babbitt:N
Babbittries,Babbittry:Npl
Babbittry,Babbittry:N
Babbitts,Babbitt:Npl
Babel,Babel:N
Babels,Babel:Npl
Baber,Baber:PN
Babi,Babi:N
Babis,Babi:Npl
Babism,Babism:N
Babisms,Babism:Npl
Babist,Babist:A
Babist,Babist:N
Babists,Babist:Npl
Babite,Babite:A
Babite,Babite:N
Babites,Babite:Npl
Babs,Bab:Npl
Babur,Babur:PN
Babylon,Babylon:PN
Babylonia,Babylonia:PN
Babylonian,Babylonian:A
Babylonian,Babylonian:N
Babylonians,Babylonian:Npl
Bacchae,Bacchae:Npl
Bacchanalia,Bacchanalia:Npl
Bacchic,Bacchic:A
Bacchus,Bacchus:PN
Bach,Bach:PN
Back,Back:PN
Bacolod,Bacolod:PN
Bacon,Bacon:PN
Baconian,Baconian:A
Baconian,Baconian:N
Baconians,Baconian:Npl
Bactria,Bactria:PN
Bactrian,Bactrian:A
Bactrian,Bactrian:N
Bactrians,Bactrian:Npl
Bac√u,Bac√u:PN
Badajoz,Badajoz:PN
Badalona,Badalona:PN
Badarian,Badarian:A
Baden-Baden,Baden-Baden:PN
Baden-W¸rttemberg,Baden-W¸rttemberg:PN
Baden,Baden:PN
Badger,Badger:N
Badgers,Badger:Npl
Badlands,Badlands:Npl
Badlands,Badlands:PN
Baedeker,Baedeker:N
Baedekers,Baedeker:Npl
Baffin,Baffin:PN
Bagdad,Bagdad:PN
Baggie,Baggie:N
Baggies,Baggie:Npl
Baghdad,Baghdad:PN
Baguio,Baguio:PN
Bahai,Bahai:A
Bahai,Bahai:N
Bahais,Bahai:Npl
Bahaism,Bahaism:N
Bahaisms,Bahaism:Npl
Bahaist,Bahaist:A
Bahaist,Bahaist:N
Bahaists,Bahaist:Npl
Bahamas,Bahamas:PN
Bahamian,Bahamian:A
Bahamian,Bahamian:N
Bahamians,Bahamian:Npl
Bahia,Bahia:PN
Bahrain,Bahrain:PN
Bahraini,Bahraini:A
Bahraini,Bahraini:N
Bahrainis,Bahraini:Npl
Bahrein,Bahrein:PN
Bahutu,Bahutu:Npl
Baia-Mare,Baia-Mare:PN
Bakelite,Bakelite:N
Bakelites,Bakelite:Npl
Bakersfield,Bakersfield:PN
Bakhtaran,Bakhtaran:PN
Baku,Baku:PN
Balaam,Balaam:PN
Balaklava,Balaklava:PN
Balance,Balance:N
Balance,Balance:V
Balanced,Balance:Vpp
Balanced,Balance:Vpt
Balances,Balance:Npl
Balances,Balance:V3sg
Balancing,Balance:Ving
Balboa,Balboa:PN
Balder,Balder:PN
Baldr,Baldr:PN
Baldwin,Baldwin:N
Baldwins,Baldwin:Npl
Baleares,Baleares:PN
Bali,Bali:PN
Balikesir,Balikesir:PN
Balinese,Balinese:A
Balinese,Balinese:N
Balinese,Balinese:Npl
Balkan,Balkan:A
Balkanization,Balkanization:N
Balkanizations,Balkanization:Npl
Balkanize,Balkanize:V
Balkanized,Balkanize:Vpp
Balkanized,Balkanize:Vpt
Balkanizes,Balkanize:V3sg
Balkanizing,Balkanize:Ving
Balkans,Balkans:PN
Balkh,Balkh:PN
Ballarat,Ballarat:PN
Balmoral,Balmoral:N
Balmorals,Balmoral:Npl
Balsas,Balsas:PN
Balthus,Balthus:PN
Baltic,Baltic:A
Baltic,Baltic:N
Baltics,Baltic:Npl
Baltimore,Baltimore:PN
Balto-Slavic,Balto-Slavic:A
Balto-Slavic,Balto-Slavic:N
Balto-Slavics,Balto-Slavic:Npl
Baluchi,Baluchi:N
Baluchis,Baluchi:Npl
Baluchistan,Baluchistan:PN
Bamako,Bamako:PN
Ban-Lon,Ban-Lon:PN
Banat,Banat:PN
Band-Aid,Band-Aid:A
Band-Aid,Band-Aid:N
Band-Aids,Band-Aid:Npl
Bandjarmasin,Bandjarmasin:PN
Bandung,Bandung:PN
Banff,Banff:PN
Banffshire,Banffshire:PN
Bangalore,Bangalore:PN
Bangka,Bangka:PN
Bangkok,Bangkok:PN
Bangladesh,Bangladesh:PN
Bangladeshi,Bangladeshi:N
Bangladeshis,Bangladeshi:Npl
Bangor,Bangor:PN
Bangui,Bangui:PN
Bangweulu,Bangweulu:PN
Banjarmasin,Banjarmasin:PN
Banjul,Banjul:PN
Banka,Banka:PN
Bannockburn,Bannockburn:PN
Banquo,Banquo:PN
Bantu,Bantu:A
Bantu,Bantu:N
Bantus,Bantu:Npl
Baotou,Baotou:PN
Bapt,Bapt:PN
Baptist,Baptist:N
Baptists,Baptist:Npl
Bar-B-Q,Bar-B-Q:V
Bar-B-Qs,Bar-B-Q:V3sg
Bar-B-Que,Bar-B-Que:A
Bar-B-Que,Bar-B-Que:N
Bar-B-Que,Bar-B-Que:V
Bar-B-Qued,Bar-B-Q:Vpp
Bar-B-Qued,Bar-B-Q:Vpt
Bar-B-Qued,Bar-B-Que:Vpp
Bar-B-Qued,Bar-B-Que:Vpt
Bar-B-Ques,Bar-B-Que:Npl
Bar-B-Ques,Bar-B-Que:V3sg
Bar-B-Quing,Bar-B-Q:Ving
Bar-B-Quing,Bar-B-Que:Ving
Bar,Bar:PN
Barabbas,Barabbas:PN
Baracaldo,Baracaldo:PN
Baranof,Baranof:PN
Barbadian,Barbadian:A
Barbadian,Barbadian:N
Barbadians,Barbadian:Npl
Barbados,Barbados:PN
Barbara,Barbara:PN
Barbary,Barbary:PN
Barbuda,Barbuda:PN
Barcelona,Barcelona:PN
Bardolino,Bardolino:N
Bardolinos,Bardolino:Npl
Bareilly,Bareilly:PN
Bareli,Bareli:PN
Bari,Bari:PN
Barisal,Barisal:PN
Barking,Barking:PN
Barleycorn,Barleycorn:PN
Barmecidal,Barmecidal:A
Barnabas,Barnabas:PN
Barnaby,Barnaby:PN
Barnard,Barnard:PN
Barnaul,Barnaul:PN
Barnet,Barnet:PN
Barnsley,Barnsley:PN
Baroda,Baroda:PN
Barolo,Barolo:N
Barolos,Barolo:Npl
Baroque,Baroque:A
Baroque,Baroque:N
Baroques,Baroque:Npl
Barquisimeto,Barquisimeto:PN
Barranquilla,Barranquilla:PN
Barrie,Barrie:PN
Barrier,Barrier:N
Barriers,Barrier:Npl
Barrow-in-Furness,Barrow-in-Furness:PN
Barry,Barry:PN
Barrymore,Barrymore:PN
Bart,Bart:PN
Barthian,Barthian:A
Bartholomew,Bartholomew:PN
Bartolommeo,Bartolommeo:PN
Barton,Barton:PN
Bartram,Bartram:PN
Baruch,Baruch:PN
Basel,Basel:PN
Bashan,Bashan:PN
Bashkir,Bashkir:N
Bashkirs,Bashkir:Npl
Basil,Basil:PN
Basilan,Basilan:PN
Basildon,Basildon:PN
Basilicata,Basilicata:PN
Basle,Basle:PN
Basque,Basque:A
Basque,Basque:N
Basques,Basque:Npl
Basra,Basra:PN
Basse-Normandie,Basse-Normandie:PN
Basse-Terre,Basse-Terre:PN
Bassein,Bassein:PN
Basseterre,Basseterre:PN
Bastogne,Bastogne:PN
Basutoland,Basutoland:PN
Bat-Yam,Bat-Yam:PN
Bataan,Bataan:PN
Batangas,Batangas:PN
Batavia,Batavia:PN
Bath,Bath:PN
Bathinette,Bathinette:N
Bathinettes,Bathinette:Npl
Bathsheba,Bathsheba:PN
Bathurst,Bathurst:PN
Batna,Batna:PN
Battersea,Battersea:PN
Batumi,Batumi:PN
Baucis,Baucis:PN
Baudouin,Baudouin:PN
Bauhaus,Bauhaus:PN
BaumÈ,BaumÈ:A
Bavaria,Bavaria:PN
Bavarian,Bavarian:A
Bavarian,Bavarian:N
Bavarians,Bavarian:Npl
BayamÛn,BayamÛn:PN
Bayard,Bayard:PN
Bayern,Bayern:PN
Bayonne,Bayonne:PN
Bayreuth,Bayreuth:PN
Baytown,Baytown:PN
Be,Be:PN
BeV,BeV:N
BeV,BeV:Npl
BeV,Bev:Npl
Beaconsfield,Beaconsfield:PN
Bear,Bear:N
Bear,Bear:PN
Beard,Beard:PN
Bears,Bear:Npl
Beatrice,Beatrice:PN
Beatrix,Beatrix:PN
Beaujolais,Beaujolais:N
Beaujolaises,Beaujolais:Npl
Beaumont,Beaumont:PN
Beauport,Beauport:PN
Beaverboard,Beaverboard:N
Beaverboards,Beaverboard:Npl
Beaverbrook,Beaverbrook:PN
Bechuana,Bechuana:N
Bechuanaland,Bechuanaland:PN
Bechuanas,Bechuana:Npl
Becquerel,Becquerel:PN
Bede,Bede:PN
Bedford,Bedford:PN
Bedfordshire,Bedfordshire:PN
Bedivere,Bedivere:PN
Bedlam,Bedlam:N
Bedlams,Bedlam:Npl
Bedloe's,Bedloe's:PN
Bedouin,Bedouin:A
Bedouin,Bedouin:N
Bedouin,Bedouin:Npl
Bedouins,Bedouin:Npl
Beecher,Beecher:PN
Beelzebub,Beelzebub:PN
Beelzebul,Beelzebul:PN
Beersheba,Beersheba:PN
Beghard,Beghard:N
Beghards,Beghard:Npl
Beguin,Beguin:N
Beguine,Beguine:N
Beguines,Beguine:Npl
Beguins,Beguin:Npl
Beijing,Beijing:PN
Beira,Beira:PN
Beirut,Beirut:PN
Bejaia,Bejaia:PN
Bel,Bel:PN
Belarus,Belarus:PN
Belau,Belau:PN
Belfast,Belfast:PN
Belfort,Belfort:PN
Belg,Belg:PN
Belgae,Belgae:Npl
Belgaum,Belgaum:PN
Belgian,Belgian:A
Belgian,Belgian:N
Belgians,Belgian:Npl
Belgic,Belgic:A
Belgorod,Belgorod:PN
Belgrade,Belgrade:PN
Belgravia,Belgravia:PN
Belgravian,Belgravian:A
Belgravian,Belgravian:N
Belgravians,Belgravian:Npl
Belial,Belial:PN
Belinda,Belinda:PN
Belisarius,Belisarius:PN
Belitung,Belitung:PN
Belize,Belize:PN
Belizean,Belizean:A
Belizean,Belizean:N
Belizeans,Belizean:Npl
Bell,Bell:PN
Bella,Bella:PN
Belle,Belle:PN
Bellerophon,Bellerophon:PN
Belleville,Belleville:PN
Bellevue,Bellevue:PN
Bellflower,Bellflower:PN
Bellingham,Bellingham:PN
Bellini,Bellini:PN
Bellona,Bellona:PN
Belmopan,Belmopan:PN
Belorussia,Belorussia:PN
Belorussian,Belorussian:A
Belorussian,Belorussian:N
Belorussians,Belorussian:Npl
Belsen,Belsen:PN
Belshazzar,Belshazzar:PN
Beltane,Beltane:N
Beltanes,Beltane:Npl
Belvedere,Belvedere:N
Belvederes,Belvedere:Npl
BelÈm,BelÈm:PN
Bemba,Bemba:N
Bembas,Bemba:Npl
Benadryl,Benadryl:N
Benadryls,Benadryl:Npl
Benares,Benares:PN
Bench,Bench:N
Bendigo,Bendigo:PN
Benedicite,Benedicite:N
Benedicites,Benedicite:Npl
Benedict,Benedict:PN
Benedictine,Benedictine:A
Benedictine,Benedictine:N
Benedictines,Benedictine:Npl
Benediction,Benediction:N
Benedictions,Benediction:Npl
Benedictus,Benedictus:N
Benedictuses,Benedictus:Npl
Benelux,Benelux:PN
Bengal,Bengal:PN
Bengalese,Bengalese:A
Bengalese,Bengalese:N
Bengalese,Bengalese:Npl
Bengali,Bengali:A
Bengali,Bengali:N
Bengalis,Bengali:Npl
Bengasi,Bengasi:PN
Benghazi,Benghazi:PN
Beni,Beni:PN
Benin,Benin:PN
Beninese,Beninese:A
Beninese,Beninese:N
Beninese,Beninese:Npl
Benjamin,Benjamin:PN
Bennett,Bennett:PN
Bennington,Bennington:PN
Benoni,Benoni:PN
Bensalem,Bensalem:PN
Benthamism,Benthamism:N
